datetime,open,high,low,close,volume
2025-04-24 09:02:00,92053.0,92123.0,92044.0,92082.0,37.53535
2025-04-24 09:03:00,92082.0,92082.0,92000.0,92001.0,31.34592
2025-04-24 09:04:00,92001.0,92119.0,92000.0,92119.0,24.89476
2025-04-24 09:05:00,92110.0,92186.0,92074.0,92186.0,53.47955
2025-04-24 09:06:00,92177.0,92200.0,92161.0,92171.0,38.93442
2025-04-24 09:07:00,92172.0,92192.0,92154.0,92172.0,21.95266
2025-04-24 09:08:00,92171.0,92191.0,92163.0,92191.0,9.85662
2025-04-24 09:09:00,92191.0,92215.0,92190.0,92213.0,1.26791
2025-04-24 09:10:00,92213.0,92226.0,92162.0,92177.0,74.39726
2025-04-24 09:11:00,92177.0,92177.0,92140.0,92141.0,24.41542
2025-04-24 09:12:00,92141.0,92213.0,92140.0,92213.0,3.00273
2025-04-24 09:13:00,92213.0,92222.0,92197.0,92222.0,5.06058
2025-04-24 09:14:00,92223.0,92253.0,92194.0,92250.0,17.31905
2025-04-24 09:15:00,92250.0,92253.0,92236.0,92247.0,15.63202
2025-04-24 09:16:00,92247.0,92303.0,92244.0,92302.0,172.07954
2025-04-24 09:17:00,92300.0,92356.0,92300.0,92322.0,40.79248
2025-04-24 09:18:00,92322.0,92322.0,92322.0,92322.0,0.0
2025-04-24 09:19:00,92322.0,92322.0,92322.0,92322.0,0.0
2025-04-24 09:20:00,92322.0,92322.0,92322.0,92322.0,0.0
2025-04-24 09:21:00,92324.0,92324.0,92299.0,92300.0,4.43485
2025-04-24 09:22:00,92299.0,92328.0,92292.0,92294.0,16.21623
2025-04-24 09:23:00,92294.0,92392.0,92293.0,92386.0,7.69866
2025-04-24 09:24:00,92386.0,92454.0,92386.0,92410.0,21.16365
2025-04-24 09:25:00,92410.0,92492.0,92410.0,92419.0,6.12847
2025-04-24 09:26:00,92420.0,92432.0,92327.0,92327.0,97.03513
2025-04-24 09:27:00,92342.0,92342.0,92310.0,92313.0,3.84294
2025-04-24 09:28:00,92313.0,92349.0,92312.0,92332.0,5.87596
2025-04-24 09:29:00,92331.0,92342.0,92331.0,92342.0,9.16168
2025-04-24 09:30:00,92342.0,92342.0,92319.0,92336.0,5.76378
2025-04-24 09:31:00,92337.0,92337.0,92294.0,92298.0,8.1677
2025-04-24 09:32:00,92298.0,92424.0,92294.0,92424.0,10.62931
2025-04-24 09:33:00,92424.0,92555.0,92423.0,92481.0,119.2417
2025-04-24 09:34:00,92481.0,92482.0,92382.0,92383.0,1.50742
2025-04-24 09:35:00,92383.0,92400.0,92358.0,92362.0,1.10781
2025-04-24 09:36:00,92363.0,92379.0,92362.0,92376.0,5.42922
2025-04-24 09:37:00,92376.0,92376.0,92315.0,92326.0,4.36927
2025-04-24 09:38:00,92326.0,92326.0,92284.0,92285.0,28.86421
2025-04-24 09:39:00,92285.0,92295.0,92284.0,92287.0,9.12418
2025-04-24 09:40:00,92287.0,92313.0,92287.0,92313.0,4.87821
2025-04-24 09:41:00,92313.0,92350.0,92312.0,92350.0,1.70649
2025-04-24 09:42:00,92351.0,92361.0,92313.0,92341.0,88.16233
2025-04-24 09:43:00,92342.0,92357.0,92316.0,92317.0,10.82091
2025-04-24 09:44:00,92317.0,92319.0,92316.0,92316.0,1.64516
2025-04-24 09:45:00,92317.0,92317.0,92281.0,92284.0,4.83787
2025-04-24 09:46:00,92285.0,92285.0,92237.0,92239.0,8.8192
2025-04-24 09:47:00,92239.0,92275.0,92238.0,92275.0,1.33106
2025-04-24 09:48:00,92276.0,92311.0,92276.0,92310.0,4.09136
2025-04-24 09:49:00,92311.0,92316.0,92304.0,92305.0,16.92177
2025-04-24 09:50:00,92305.0,92323.0,92305.0,92323.0,1.91308
2025-04-24 09:51:00,92323.0,92323.0,92254.0,92255.0,4.0324
2025-04-24 09:52:00,92254.0,92270.0,92249.0,92263.0,2.53311
2025-04-24 09:53:00,92263.0,92263.0,92208.0,92208.0,4.53104
2025-04-24 09:54:00,92209.0,92245.0,92208.0,92245.0,0.50882
2025-04-24 09:55:00,92245.0,92255.0,92240.0,92243.0,64.78605
2025-04-24 09:56:00,92243.0,92309.0,92242.0,92309.0,14.18629
2025-04-24 09:57:00,92311.0,92349.0,92311.0,92344.0,17.37733
2025-04-24 09:58:00,92344.0,92431.0,92344.0,92423.0,26.01663
2025-04-24 09:59:00,92423.0,92444.0,92422.0,92444.0,4.24379
2025-04-24 10:00:00,92444.0,92454.0,92436.0,92436.0,19.71796
2025-04-24 10:01:00,92435.0,92456.0,92425.0,92456.0,2.58536
2025-04-24 10:02:00,92456.0,92478.0,92455.0,92478.0,2.58807
2025-04-24 10:03:00,92478.0,92478.0,92443.0,92443.0,10.8275
2025-04-24 10:04:00,92444.0,92472.0,92443.0,92472.0,1.74157
2025-04-24 10:05:00,92472.0,92472.0,92440.0,92441.0,2.44789
2025-04-24 10:06:00,92441.0,92448.0,92428.0,92428.0,2.45357
2025-04-24 10:07:00,92427.0,92436.0,92407.0,92424.0,23.58178
2025-04-24 10:08:00,92425.0,92427.0,92375.0,92375.0,3.30444
2025-04-24 10:09:00,92375.0,92375.0,92358.0,92358.0,5.38499
2025-04-24 10:10:00,92359.0,92359.0,92358.0,92358.0,0.2538
2025-04-24 10:11:00,92359.0,92359.0,92352.0,92352.0,1.18643
2025-04-24 10:12:00,92349.0,92355.0,92322.0,92352.0,3.57549
2025-04-24 10:13:00,92352.0,92424.0,92352.0,92423.0,3.12336
2025-04-24 10:14:00,92424.0,92424.0,92396.0,92396.0,1.18779
2025-04-24 10:15:00,92395.0,92420.0,92388.0,92420.0,2.44617
2025-04-24 10:16:00,92421.0,92454.0,92421.0,92444.0,10.17412
2025-04-24 10:17:00,92444.0,92460.0,92435.0,92436.0,1.5422
2025-04-24 10:18:00,92436.0,92437.0,92398.0,92418.0,2.26099
2025-04-24 10:19:00,92418.0,92419.0,92396.0,92405.0,1.94643
2025-04-24 10:20:00,92405.0,92447.0,92405.0,92447.0,4.41286
2025-04-24 10:21:00,92449.0,92478.0,92449.0,92478.0,2.36431
2025-04-24 10:22:00,92478.0,92535.0,92477.0,92535.0,12.58107
2025-04-24 10:23:00,92536.0,92568.0,92535.0,92557.0,17.3796
2025-04-24 10:24:00,92555.0,92555.0,92501.0,92534.0,2.45581
2025-04-24 10:25:00,92534.0,92534.0,92517.0,92517.0,11.53909
2025-04-24 10:26:00,92515.0,92515.0,92490.0,92502.0,0.38109
2025-04-24 10:27:00,92502.0,92511.0,92501.0,92511.0,2.28831
2025-04-24 10:28:00,92513.0,92551.0,92512.0,92550.0,1.97499
2025-04-24 10:29:00,92551.0,92551.0,92515.0,92516.0,0.86247
2025-04-24 10:30:00,92516.0,92516.0,92463.0,92477.0,12.2092
2025-04-24 10:31:00,92477.0,92477.0,92472.0,92472.0,3.16015
2025-04-24 10:32:00,92472.0,92472.0,92437.0,92438.0,2.49531
2025-04-24 10:33:00,92438.0,92465.0,92437.0,92465.0,1.40238
2025-04-24 10:34:00,92465.0,92465.0,92410.0,92420.0,18.16589
2025-04-24 10:35:00,92419.0,92437.0,92419.0,92422.0,1.05561
2025-04-24 10:36:00,92422.0,92422.0,92395.0,92400.0,4.56817
2025-04-24 10:37:00,92400.0,92400.0,92369.0,92378.0,2.75734
2025-04-24 10:38:00,92378.0,92436.0,92377.0,92436.0,1.48155
2025-04-24 10:39:00,92437.0,92488.0,92427.0,92487.0,1.04617
2025-04-24 10:40:00,92488.0,92512.0,92482.0,92483.0,4.88839
2025-04-24 10:41:00,92483.0,92492.0,92482.0,92492.0,0.08445
2025-04-24 10:42:00,92492.0,92497.0,92491.0,92492.0,0.43242
2025-04-24 10:43:00,92492.0,92603.0,92492.0,92598.0,6.84423
2025-04-24 10:44:00,92598.0,92598.0,92553.0,92579.0,4.23747
2025-04-24 10:45:00,92582.0,92588.0,92562.0,92585.0,1.85177
2025-04-24 10:46:00,92585.0,92585.0,92571.0,92579.0,14.14518
2025-04-24 10:47:00,92579.0,92579.0,92571.0,92573.0,1.44495
2025-04-24 10:48:00,92573.0,92573.0,92546.0,92561.0,1.04705
2025-04-24 10:49:00,92562.0,92562.0,92501.0,92504.0,23.54205
2025-04-24 10:50:00,92504.0,92504.0,92437.0,92447.0,4.61648
2025-04-24 10:51:00,92447.0,92451.0,92416.0,92451.0,5.78249
2025-04-24 10:52:00,92451.0,92491.0,92450.0,92484.0,2.04453
2025-04-24 10:53:00,92484.0,92634.0,92484.0,92614.0,189.89192
2025-04-24 10:54:00,92614.0,92614.0,92608.0,92609.0,4.70248
2025-04-24 10:55:00,92609.0,92635.0,92608.0,92609.0,58.33825
2025-04-24 10:56:00,92609.0,92609.0,92578.0,92580.0,8.29601
2025-04-24 10:57:00,92580.0,92598.0,92579.0,92595.0,3.65341
2025-04-24 10:58:00,92595.0,92595.0,92569.0,92579.0,7.84969
2025-04-24 10:59:00,92579.0,92579.0,92498.0,92505.0,181.84108
2025-04-24 11:00:00,92505.0,92506.0,92444.0,92444.0,18.79717
2025-04-24 11:01:00,92444.0,92469.0,92420.0,92432.0,2.41904
2025-04-24 11:02:00,92432.0,92441.0,92431.0,92436.0,3.65136
2025-04-24 11:03:00,92436.0,92438.0,92421.0,92429.0,4.82772
2025-04-24 11:04:00,92429.0,92466.0,92428.0,92463.0,1.00758
2025-04-24 11:05:00,92463.0,92463.0,92406.0,92407.0,1.40483
2025-04-24 11:06:00,92407.0,92407.0,92337.0,92346.0,79.6797
2025-04-24 11:07:00,92347.0,92349.0,92328.0,92335.0,19.00593
2025-04-24 11:08:00,92336.0,92346.0,92327.0,92328.0,10.19285
2025-04-24 11:09:00,92328.0,92347.0,92327.0,92335.0,6.41268
2025-04-24 11:10:00,92336.0,92379.0,92335.0,92368.0,9.11161
2025-04-24 11:11:00,92368.0,92372.0,92365.0,92366.0,1.93078
2025-04-24 11:12:00,92366.0,92366.0,92308.0,92332.0,8.46836
2025-04-24 11:13:00,92332.0,92340.0,92270.0,92271.0,1.94189
2025-04-24 11:14:00,92271.0,92312.0,92271.0,92312.0,1.8731
2025-04-24 11:15:00,92312.0,92322.0,92302.0,92321.0,6.11418
2025-04-24 11:16:00,92322.0,92322.0,92321.0,92322.0,0.24627
2025-04-24 11:17:00,92322.0,92348.0,92312.0,92348.0,8.16966
2025-04-24 11:18:00,92348.0,92348.0,92257.0,92270.0,1.79787
2025-04-24 11:19:00,92270.0,92288.0,92269.0,92288.0,1.04755
2025-04-24 11:20:00,92288.0,92288.0,92281.0,92288.0,1.24305
2025-04-24 11:21:00,92288.0,92288.0,92273.0,92287.0,1.03091
2025-04-24 11:22:00,92287.0,92287.0,92237.0,92237.0,1.56872
2025-04-24 11:23:00,92237.0,92268.0,92236.0,92260.0,4.08267
2025-04-24 11:24:00,92260.0,92263.0,92249.0,92263.0,0.58273
2025-04-24 11:25:00,92263.0,92273.0,92258.0,92271.0,0.56568
2025-04-24 11:26:00,92271.0,92349.0,92271.0,92348.0,2.76191
2025-04-24 11:27:00,92349.0,92405.0,92349.0,92405.0,56.06733
2025-04-24 11:28:00,92405.0,92405.0,92404.0,92404.0,0.62385
2025-04-24 11:29:00,92405.0,92405.0,92397.0,92399.0,2.30234
2025-04-24 11:30:00,92399.0,92406.0,92371.0,92372.0,2.43828
2025-04-24 11:31:00,92372.0,92372.0,92252.0,92255.0,34.65709
2025-04-24 11:32:00,92255.0,92272.0,92232.0,92243.0,68.29488
2025-04-24 11:33:00,92243.0,92269.0,92243.0,92269.0,19.21667
2025-04-24 11:34:00,92269.0,92295.0,92269.0,92293.0,15.61471
2025-04-24 11:35:00,92294.0,92303.0,92287.0,92294.0,15.93513
2025-04-24 11:36:00,92294.0,92325.0,92293.0,92325.0,25.29562
2025-04-24 11:37:00,92324.0,92409.0,92324.0,92409.0,76.75824
2025-04-24 11:38:00,92409.0,92409.0,92362.0,92362.0,0.70651
2025-04-24 11:39:00,92363.0,92477.0,92349.0,92374.0,30.89372
2025-04-24 11:40:00,92375.0,92381.0,92320.0,92323.0,5.03063
2025-04-24 11:41:00,92325.0,92360.0,92325.0,92354.0,0.83321
2025-04-24 11:42:00,92354.0,92490.0,92354.0,92453.0,14.99774
2025-04-24 11:43:00,92453.0,92455.0,92410.0,92410.0,0.71995
2025-04-24 11:44:00,92411.0,92425.0,92410.0,92425.0,0.10149
2025-04-24 11:45:00,92425.0,92460.0,92425.0,92460.0,0.48288
2025-04-24 11:46:00,92460.0,92469.0,92459.0,92460.0,1.98002
2025-04-24 11:47:00,92460.0,92470.0,92456.0,92456.0,2.33741
2025-04-24 11:48:00,92457.0,92486.0,92456.0,92472.0,2.49775
2025-04-24 11:49:00,92472.0,92473.0,92456.0,92472.0,2.46895
2025-04-24 11:50:00,92472.0,92578.0,92472.0,92578.0,184.03556
2025-04-24 11:51:00,92540.0,92560.0,92540.0,92556.0,2.12562
2025-04-24 11:52:00,92556.0,92573.0,92555.0,92573.0,2.37084
2025-04-24 11:53:00,92573.0,92573.0,92572.0,92573.0,9.23239
2025-04-24 11:54:00,92573.0,92581.0,92572.0,92581.0,2.41152
2025-04-24 11:55:00,92585.0,92600.0,92584.0,92600.0,12.5743
2025-04-24 11:56:00,92600.0,92600.0,92599.0,92600.0,4.15465
2025-04-24 11:57:00,92599.0,92600.0,92548.0,92549.0,30.98739
2025-04-24 11:58:00,92549.0,92568.0,92548.0,92557.0,3.18312
2025-04-24 11:59:00,92557.0,92578.0,92556.0,92578.0,4.18542
2025-04-24 12:00:00,92578.0,92599.0,92576.0,92577.0,7.99819
2025-04-24 12:01:00,92577.0,92579.0,92577.0,92578.0,0.73329
2025-04-24 12:02:00,92579.0,92632.0,92577.0,92632.0,23.20715
2025-04-24 12:03:00,92632.0,92632.0,92629.0,92629.0,5.71682
2025-04-24 12:04:00,92630.0,92630.0,92553.0,92553.0,9.40814
2025-04-24 12:05:00,92553.0,92554.0,92422.0,92461.0,191.56331
2025-04-24 12:06:00,92462.0,92471.0,92461.0,92470.0,6.23253
2025-04-24 12:07:00,92471.0,92471.0,92470.0,92471.0,3.06696
2025-04-24 12:08:00,92471.0,92471.0,92404.0,92411.0,4.50253
2025-04-24 12:09:00,92412.0,92423.0,92400.0,92422.0,10.65566
2025-04-24 12:10:00,92422.0,92425.0,92421.0,92425.0,0.21667
2025-04-24 12:11:00,92425.0,92433.0,92424.0,92433.0,2.21256
2025-04-24 12:12:00,92434.0,92462.0,92434.0,92460.0,2.82976
2025-04-24 12:13:00,92460.0,92519.0,92460.0,92519.0,3.03532
2025-04-24 12:14:00,92519.0,92585.0,92518.0,92575.0,178.08628
2025-04-24 12:15:00,92576.0,92600.0,92571.0,92571.0,16.38201
2025-04-24 12:16:00,92572.0,92572.0,92535.0,92537.0,5.92187
2025-04-24 12:17:00,92537.0,92632.0,92536.0,92626.0,8.97539
2025-04-24 12:18:00,92626.0,92626.0,92595.0,92606.0,2.39828
2025-04-24 12:19:00,92606.0,92672.0,92605.0,92672.0,21.93032
2025-04-24 12:20:00,92665.0,92694.0,92650.0,92651.0,4.71045
2025-04-24 12:21:00,92651.0,92668.0,92650.0,92667.0,3.70594
2025-04-24 12:22:00,92667.0,92667.0,92586.0,92589.0,9.28403
2025-04-24 12:23:00,92590.0,92602.0,92577.0,92602.0,1.25069
2025-04-24 12:24:00,92602.0,92604.0,92547.0,92547.0,2.19082
2025-04-24 12:25:00,92548.0,92551.0,92546.0,92551.0,9.53207
2025-04-24 12:26:00,92552.0,92593.0,92539.0,92544.0,17.42283
2025-04-24 12:27:00,92544.0,92544.0,92535.0,92544.0,2.91465
2025-04-24 12:28:00,92544.0,92552.0,92470.0,92494.0,17.76096
2025-04-24 12:29:00,92495.0,92553.0,92494.0,92553.0,0.78589
2025-04-24 12:30:00,92553.0,92553.0,92484.0,92509.0,4.92882
2025-04-24 12:31:00,92508.0,92625.0,92507.0,92625.0,6.92289
2025-04-24 12:32:00,92625.0,92625.0,92583.0,92588.0,1.7771
2025-04-24 12:33:00,92584.0,92625.0,92559.0,92623.0,11.94732
2025-04-24 12:34:00,92623.0,92689.0,92623.0,92686.0,112.62352
2025-04-24 12:35:00,92686.0,92700.0,92675.0,92694.0,4.82538
2025-04-24 12:36:00,92695.0,92772.0,92694.0,92752.0,23.9957
2025-04-24 12:37:00,92752.0,92771.0,92694.0,92695.0,7.81442
2025-04-24 12:38:00,92695.0,92695.0,92670.0,92673.0,17.64425
2025-04-24 12:39:00,92673.0,92676.0,92642.0,92676.0,15.2499
2025-04-24 12:40:00,92676.0,92676.0,92628.0,92657.0,18.19309
2025-04-24 12:41:00,92657.0,92688.0,92647.0,92648.0,4.05292
2025-04-24 12:42:00,92648.0,92652.0,92623.0,92624.0,2.62343
2025-04-24 12:43:00,92624.0,92641.0,92624.0,92640.0,11.82449
2025-04-24 12:44:00,92640.0,92640.0,92633.0,92635.0,11.03592
2025-04-24 12:45:00,92635.0,92646.0,92579.0,92579.0,2.58871
2025-04-24 12:46:00,92580.0,92595.0,92570.0,92591.0,4.42577
2025-04-24 12:47:00,92591.0,92604.0,92562.0,92570.0,7.54913
2025-04-24 12:48:00,92570.0,92674.0,92570.0,92653.0,8.66884
2025-04-24 12:49:00,92651.0,92652.0,92635.0,92650.0,5.06884
2025-04-24 12:50:00,92650.0,92650.0,92596.0,92604.0,7.06715
2025-04-24 12:51:00,92604.0,92626.0,92564.0,92571.0,4.07761
2025-04-24 12:52:00,92571.0,92575.0,92567.0,92575.0,2.63678
2025-04-24 12:53:00,92575.0,92625.0,92574.0,92625.0,7.03699
2025-04-24 12:54:00,92625.0,92664.0,92625.0,92639.0,2.97751
2025-04-24 12:55:00,92640.0,92689.0,92640.0,92689.0,2.92334
2025-04-24 12:56:00,92689.0,92710.0,92688.0,92710.0,5.38178
2025-04-24 12:57:00,92710.0,92732.0,92701.0,92704.0,33.3101
2025-04-24 12:58:00,92704.0,92734.0,92703.0,92716.0,13.59467
2025-04-24 12:59:00,92716.0,92735.0,92716.0,92735.0,8.50639
2025-04-24 13:00:00,92735.0,92800.0,92728.0,92728.0,17.04034
2025-04-24 13:01:00,92729.0,92729.0,92720.0,92725.0,3.18102
2025-04-24 13:02:00,92726.0,92726.0,92698.0,92699.0,8.32941
2025-04-24 13:03:00,92699.0,92723.0,92680.0,92680.0,5.88394
2025-04-24 13:04:00,92681.0,92708.0,92668.0,92668.0,4.95684
2025-04-24 13:05:00,92668.0,92668.0,92614.0,92633.0,7.58595
2025-04-24 13:06:00,92633.0,92681.0,92633.0,92681.0,4.09882
2025-04-24 13:07:00,92681.0,92722.0,92680.0,92721.0,1.77192
2025-04-24 13:08:00,92722.0,92729.0,92703.0,92729.0,5.03518
2025-04-24 13:09:00,92729.0,92778.0,92729.0,92753.0,8.22858
2025-04-24 13:10:00,92754.0,92754.0,92665.0,92750.0,28.08001
2025-04-24 13:11:00,92751.0,92762.0,92738.0,92750.0,13.23829
2025-04-24 13:12:00,92751.0,92751.0,92750.0,92750.0,9.19298
2025-04-24 13:13:00,92751.0,92751.0,92694.0,92698.0,12.06189
2025-04-24 13:14:00,92698.0,92698.0,92697.0,92698.0,2.37539
2025-04-24 13:15:00,92698.0,92754.0,92698.0,92708.0,2.70654
2025-04-24 13:16:00,92708.0,92759.0,92708.0,92759.0,2.55873
2025-04-24 13:17:00,92759.0,92798.0,92759.0,92791.0,3.56421
2025-04-24 13:18:00,92792.0,92792.0,92750.0,92750.0,11.38575
2025-04-24 13:19:00,92751.0,92751.0,92716.0,92717.0,2.27395
2025-04-24 13:20:00,92717.0,92717.0,92705.0,92716.0,6.4692
2025-04-24 13:21:00,92716.0,92723.0,92715.0,92719.0,23.51409
2025-04-24 13:22:00,92720.0,92738.0,92719.0,92735.0,2.91963
2025-04-24 13:23:00,92736.0,92746.0,92735.0,92736.0,0.11272
2025-04-24 13:24:00,92736.0,92743.0,92733.0,92734.0,2.34538
2025-04-24 13:25:00,92735.0,92738.0,92719.0,92719.0,0.9247
2025-04-24 13:26:00,92720.0,92720.0,92719.0,92719.0,4.98901
2025-04-24 13:27:00,92720.0,92720.0,92715.0,92715.0,7.7302
2025-04-24 13:28:00,92716.0,92716.0,92705.0,92707.0,24.45752
2025-04-24 13:29:00,92708.0,92710.0,92707.0,92710.0,1.3439
2025-04-24 13:30:00,92710.0,92793.0,92710.0,92793.0,16.28461
2025-04-24 13:31:00,92794.0,92833.0,92761.0,92830.0,82.11554
2025-04-24 13:32:00,92830.0,92933.0,92817.0,92817.0,76.10982
2025-04-24 13:33:00,92817.0,92884.0,92782.0,92809.0,11.19508
2025-04-24 13:34:00,92810.0,92905.0,92781.0,92899.0,42.43131
2025-04-24 13:35:00,92900.0,92915.0,92815.0,92848.0,32.01558
2025-04-24 13:36:00,92846.0,92933.0,92832.0,92883.0,5.36463
2025-04-24 13:37:00,92886.0,92911.0,92850.0,92897.0,7.01749
2025-04-24 13:38:00,92902.0,92904.0,92785.0,92838.0,36.12471
2025-04-24 13:39:00,92839.0,92900.0,92822.0,92899.0,3.6817
2025-04-24 13:40:00,92900.0,92900.0,92728.0,92728.0,12.15946
2025-04-24 13:41:00,92731.0,92731.0,92539.0,92621.0,31.09754
2025-04-24 13:42:00,92623.0,92710.0,92622.0,92694.0,13.26095
2025-04-24 13:43:00,92695.0,92833.0,92695.0,92823.0,21.85221
2025-04-24 13:44:00,92824.0,92828.0,92756.0,92808.0,11.48938
2025-04-24 13:45:00,92808.0,92872.0,92710.0,92710.0,6.65007
2025-04-24 13:46:00,92708.0,92777.0,92682.0,92682.0,6.74076
2025-04-24 13:47:00,92683.0,92715.0,92683.0,92688.0,59.81142
2025-04-24 13:48:00,92688.0,92704.0,92583.0,92599.0,45.72447
2025-04-24 13:49:00,92598.0,92608.0,92550.0,92595.0,89.20633
2025-04-24 13:50:00,92595.0,92604.0,92582.0,92598.0,53.09648
2025-04-24 13:51:00,92600.0,92600.0,92514.0,92515.0,58.41197
2025-04-24 13:52:00,92515.0,92563.0,92514.0,92545.0,18.71117
2025-04-24 13:53:00,92545.0,92613.0,92521.0,92613.0,68.3497
2025-04-24 13:54:00,92613.0,92616.0,92596.0,92610.0,4.016
2025-04-24 13:55:00,92610.0,92611.0,92522.0,92533.0,9.60829
2025-04-24 13:56:00,92532.0,92588.0,92525.0,92583.0,26.05805
2025-04-24 13:57:00,92583.0,92625.0,92582.0,92610.0,10.79895
2025-04-24 13:58:00,92609.0,92694.0,92609.0,92685.0,10.21039
2025-04-24 13:59:00,92685.0,92799.0,92685.0,92775.0,25.85252
2025-04-24 14:00:00,92774.0,92868.0,92762.0,92863.0,47.01314
2025-04-24 14:01:00,92862.0,93101.0,92862.0,93101.0,149.47749
2025-04-24 14:02:00,93050.0,93097.0,93022.0,93093.0,147.37624
2025-04-24 14:03:00,93094.0,93225.0,93057.0,93112.0,414.3914
2025-04-24 14:04:00,93111.0,93168.0,93056.0,93097.0,150.78588
2025-04-24 14:05:00,93098.0,93213.0,93082.0,93146.0,215.5006
2025-04-24 14:06:00,93147.0,93225.0,93103.0,93103.0,130.61591
2025-04-24 14:07:00,93103.0,93135.0,93086.0,93112.0,18.6769
2025-04-24 14:08:00,93112.0,93190.0,93100.0,93101.0,16.86786
2025-04-24 14:09:00,93101.0,93135.0,93095.0,93134.0,27.20464
2025-04-24 14:10:00,93135.0,93135.0,92923.0,92924.0,73.65216
2025-04-24 14:11:00,92925.0,92934.0,92827.0,92844.0,17.23418
2025-04-24 14:12:00,92845.0,92887.0,92697.0,92697.0,24.49753
2025-04-24 14:13:00,92698.0,92878.0,92639.0,92873.0,26.92797
2025-04-24 14:14:00,92874.0,92875.0,92780.0,92790.0,9.94669
2025-04-24 14:15:00,92790.0,92885.0,92790.0,92875.0,22.05691
2025-04-24 14:16:00,92876.0,92938.0,92830.0,92866.0,22.54886
2025-04-24 14:17:00,92865.0,92879.0,92819.0,92874.0,34.83164
2025-04-24 14:18:00,92874.0,92922.0,92858.0,92912.0,10.37106
2025-04-24 14:19:00,92885.0,92898.0,92732.0,92732.0,9.99211
2025-04-24 14:20:00,92737.0,92759.0,92725.0,92747.0,24.40586
2025-04-24 14:21:00,92747.0,92747.0,92641.0,92660.0,31.13565
2025-04-24 14:22:00,92660.0,92750.0,92660.0,92750.0,12.92889
2025-04-24 14:23:00,92749.0,92810.0,92692.0,92739.0,20.42782
2025-04-24 14:24:00,92739.0,92739.0,92649.0,92701.0,30.26168
2025-04-24 14:25:00,92701.0,92740.0,92617.0,92622.0,4.2497
2025-04-24 14:26:00,92624.0,92647.0,92583.0,92647.0,19.24501
2025-04-24 14:27:00,92646.0,92717.0,92625.0,92701.0,10.99292
2025-04-24 14:28:00,92700.0,92792.0,92690.0,92792.0,1.9578
2025-04-24 14:29:00,92791.0,92791.0,92746.0,92776.0,9.23645
2025-04-24 14:30:00,92776.0,92882.0,92776.0,92861.0,14.33018
2025-04-24 14:31:00,92859.0,92923.0,92830.0,92830.0,28.06195
2025-04-24 14:32:00,92830.0,92862.0,92820.0,92833.0,3.24347
2025-04-24 14:33:00,92833.0,92866.0,92794.0,92812.0,17.44798
2025-04-24 14:34:00,92812.0,92857.0,92808.0,92833.0,6.58689
2025-04-24 14:35:00,92834.0,92918.0,92828.0,92840.0,12.4299
2025-04-24 14:36:00,92839.0,92943.0,92813.0,92925.0,16.46614
2025-04-24 14:37:00,92925.0,92966.0,92925.0,92958.0,9.31398
2025-04-24 14:38:00,92958.0,93105.0,92957.0,93013.0,63.69796
2025-04-24 14:39:00,93013.0,93013.0,92968.0,92973.0,8.93411
2025-04-24 14:40:00,92975.0,93094.0,92975.0,93036.0,50.28314
2025-04-24 14:41:00,93036.0,93122.0,93036.0,93122.0,18.6756
2025-04-24 14:42:00,93121.0,93121.0,93052.0,93078.0,9.08865
2025-04-24 14:43:00,93078.0,93106.0,93028.0,93082.0,12.70261
2025-04-24 14:44:00,93082.0,93091.0,93033.0,93091.0,18.17431
2025-04-24 14:45:00,93091.0,93146.0,92974.0,92974.0,20.57368
2025-04-24 14:46:00,92974.0,93017.0,92956.0,93014.0,30.94141
2025-04-24 14:47:00,93013.0,93027.0,92954.0,92977.0,9.81271
2025-04-24 14:48:00,92977.0,93037.0,92955.0,93025.0,20.52693
2025-04-24 14:49:00,93023.0,93188.0,93023.0,93188.0,7.72087
2025-04-24 14:50:00,93187.0,93307.0,93187.0,93296.0,50.12936
2025-04-24 14:51:00,93288.0,93381.0,93258.0,93343.0,93.97984
2025-04-24 14:52:00,93344.0,93344.0,93214.0,93222.0,42.9523
2025-04-24 14:53:00,93222.0,93238.0,93178.0,93237.0,21.81668
2025-04-24 14:54:00,93238.0,93288.0,93230.0,93230.0,12.08206
2025-04-24 14:55:00,93230.0,93259.0,93216.0,93221.0,11.98156
2025-04-24 14:56:00,93220.0,93220.0,93113.0,93117.0,34.52836
2025-04-24 14:57:00,93117.0,93121.0,93085.0,93091.0,7.49163
2025-04-24 14:58:00,93091.0,93091.0,93000.0,93040.0,16.08867
2025-04-24 14:59:00,93032.0,93065.0,93007.0,93064.0,18.65131
2025-04-24 15:00:00,93064.0,93073.0,92991.0,92995.0,27.23688
2025-04-24 15:01:00,92994.0,93032.0,92979.0,92979.0,8.10938
2025-04-24 15:02:00,92995.0,93047.0,92987.0,92993.0,14.90849
2025-04-24 15:03:00,93004.0,93058.0,93004.0,93013.0,3.43056
2025-04-24 15:04:00,93013.0,93167.0,93010.0,93166.0,6.59998
2025-04-24 15:05:00,93166.0,93236.0,93166.0,93217.0,49.41625
2025-04-24 15:06:00,93216.0,93253.0,93216.0,93247.0,5.24927
2025-04-24 15:07:00,93249.0,93313.0,93207.0,93286.0,58.90972
2025-04-24 15:08:00,93288.0,93326.0,93288.0,93326.0,18.63305
2025-04-24 15:09:00,93326.0,93388.0,93323.0,93329.0,17.32614
